subject,model,test_trial,test_condition,window_s,n_windows,n_correct,accuracy,auc
04,eeg_csp,3,FixedVideo,60,8,3,0.375,0.0
04,eeg_csp,4,MovingVideo,1,596,305,0.511744966442953,0.5626548353677763
04,eeg_csp,4,MovingVideo,2,298,153,0.5134228187919463,0.5626773568758163
04,eeg_csp,4,MovingVideo,5,118,60,0.5084745762711864,0.568514794599253
04,eeg_csp,4,MovingVideo,10,58,31,0.5344827586206896,0.5695600475624257
04,eeg_csp,4,MovingVideo,30,18,9,0.5,0.5308641975308642
04,eeg_csp,4,MovingVideo,60,8,4,0.5,0.4375
04,eeg_csp,5,MovingTargetNoise,1,596,325,0.5453020134228188,0.6242962028737444
04,eeg_csp,5,MovingTargetNoise,2,298,168,0.5637583892617449,0.6191612990405838
04,eeg_csp,5,MovingTargetNoise,5,118,59,0.5,0.5828784831944843
04,eeg_csp,5,MovingTargetNoise,10,58,29,0.5,0.6040428061831153
04,eeg_csp,5,MovingTargetNoise,30,18,10,0.5555555555555556,0.5555555555555556
04,eeg_csp,5,MovingTargetNoise,60,8,4,0.5,0.375
04,eeg_csp,6,NoVisuals,1,596,381,0.639261744966443,0.6851155353362461
